2579,542 NORTH MAIN ST,FALL RIVER,MA,
2580,660 WASHINGTON ST,CANTON,MA,
2581,22 ROCKY NECK AVE,GLOUCESTER,MA,
2582,5 BARKER ST,PEMBROKE,MA,
2583,186 LAKE ST,PEMBROKE,MA,
2584,RUBIN CT,CANTON,MA,
2585,1-12 BRAYTON CR,CANTON,MA,
2586,833 WASHINGTON ST,CANTON,MA,
2587,218 SOUTH ST,WALTHAM,MA,
2588,101 RANDOLPH ST,CANTON,MA,
2589,211 EAST ST,EASTHAMPTON,MA,
2590,MIDDLE RD,SOUTHBORO,MA,
2591,1 WILL DR,CANTON,MA,
2592,1 STAGECOACH RD,CANTON,MA,
2593,145 CHURCH ST,CARLISLE,MA,
2594,6 FULLER ST,CARVER,MA,
2595,84 COCASSET PL,FOXBORO,MA,
2596,101 MEADOW ST,WESTFIELD,MA,
2597,25 MAIN ST,CHARLEMONT,MA,
2598,10 CONNORS AVE,MANSFIELD,MA,
2599,235 CENTER ST,PEMBROKE,MA,
2600,65 TEMPLE ST,SOMERVILLE,MA,
2601,373 HIGHLAND AVE,SOMERVILLE,MA,
2602,1042 MAIN ST,WOBURN,MA,
2603,1 MEADOWVIEW DR,CHARLTON,MA,
2604,228-256 CROWELL RD,CHATHAM,MA,
2605,3 CAPTAIN'S LANDING,CHATHAM,MA,
2606,2357 TURNPIKE ST,NORTH ANDOVER,MA,
2607,36 HAROLD LN,CHATHAM,MA,
2608,39 MARTHA KENDRICK WAY,CHATHAM,MA,
2609,7-16 CAPTAIN'S LANDING,CHATHAM,MA,
2610,1 SMITH ST,CHELMSFORD,MA,
2611,86 WEST MAIN ST & 3 NANCY ANN LN,MERRIMAC,MA,
2612,1 GREENLEAD DR,MERRIMAC,MA,
2613,373 NORTH RD,BEDFORD,MA,
2614,8 SHEILA AVE,CHELMSFORD,MA,
2615,10 WILSON ST,CHELMSFORD,MA,
2616,79A GROTON RD,CHELMSFORD,MA,
2617, 2 WINDSOR VILLAGE,CANTON,MA,
2618,1 WINDSOW VILLAGE,CANTON,MA,
2619,32 SUGAR RD,BOLTON,MA,
2620,6 BRIDGE ST,LAKEVILLE,MA,
2621,"FRANKLIN, LYMAN, ENDICOTT & LAIGHTON STREETS",LYNN,MA,
2622,20 NEPTUNE BLVD,LYNN,MA,
2623,96 RICHARDSON RD,CHELMSFORD,MA,
2624,82 BRICK KILN RD,CHELMSFORD,MA,
2625, 26 CLAREMONT AVE,QUINCY,MA,
2626,24 CLAREMONT AVE,QUINCY,MA,
2627,28 SPRING AVE,REVERE,MA,
2628,360 LITTLETON RD,CHELMSFORD,MA,
2629,86 RICHARDSON RD,CHELMSFORD,MA,
2630,223-229 LITTLETON RD,CHELMSFORD,MA,
2631, 1-3 MILL,CHELSEA,MA,
2632, 449 CRESCENT ST,CHELSEA,MA,
2633,1-4 CLINTON,CHELSEA,MA,
2634,OFF OF GREAT ROAD & HUDSON RD,STOW,MA,
2635,260 CLARK AVE,CHELSEA,MA,
2636,1-4 PKWY,CHELSEA,MA,
2637,179 MAIN ST,GROVELAND,MA,
2638,* NAZNEEN CIR,HOPKINTON,MA,
2639,CENTRAL AVE,CHELSEA,MA,
2640,* PATRIOTS BLVD,HOPKINTON,MA,
2641,* SANCTUARY LN,HOPKINTON,MA,
2642,1100 PEMBROKE WOODS DR,PEMBROKE,MA,
2643,* CHARLES RIDGE RD,LITTLETON,MA,
2644,176 SCHOOSETT ST,PEMBROKE,MA,
2645,178 SCHOOSETT ST,PEMBROKE,MA,
2646,14 BLOOMINGDALE ST,CHELSEA,MA,
2647,150 ANDOVER ST,DANVERS,MA,
2648,1000 MAIN CAMPUS DR,LEXINGTON,MA,
2649,COMMANDANT'S WAY & CAPTAIN'S ROW,CHELSEA,MA,
2650,105 RIDGE LN,WALTHAM,MA,
2651,5 RIVERHURST RD,BILLERICA,MA,
2652,100 BELLINGHAM ST,CHELSEA,MA,
2653,466 BROADWAY,CHELSEA,MA,
2654,585-593 BROADWAY,CHELSEA,MA,
2655, 857 BROADWAY,CHELSEA,MA,
2656,853 BROADWAY,CHELSEA,MA,
2657, 13 SCHOOL ST,CHELSEA,MA,
2658,10 FORSYTH ST,CHELSEA,MA,
2659,272 BROADWAY,CHELSEA,MA,
2660,45 MCKENNA DR,BILLERICA,MA,
2661,210 BROADWAY,CHELSEA,MA,
2662,264 MASSACHUSETTS AVE,ARLINGTON,MA,
2663,5 ADMIRALS WAY,CHELSEA,MA,
2664,25 GREEN ST,IPSWICH,MA,
2665,248 ELLIOT ST,NEWTON,MA,
2666,1093 CHESTNUT ST,NEWTON,MA,
2667,1101 CHESTNUT ST,NEWTON,MA,
2668, 199 CHESTNUT ST,CHELSEA,MA,
2669,155 CHESTNUT ST,CHELSEA,MA,
2670,"155,199 CHESTNUT ST, 31-33",CHELSEA,MA,
2671,COMMANDANT'S WAY AND ADMIRAL'S HILL,CHELSEA,MA,
2672,150 CAPTAINS ROW,CHELSEA,MA,
2673, 201WINNISIMMET,CHELSEA,MA,
2674,227 BROADWAY,CHELSEA,MA,
2675,30-38 GROVE ST,CHELSEA,MA,
2676,278 NEWBURY ST,PEABODY,MA,
2677,95 PEARL ST,CHELSEA,MA,
2678,18 BATES ST,AYER,MA,
2679, 77 SHAWMUT ST,CHELSEA,MA,
2680, 79 SHAWMUT ST,CHELSEA,MA,
2681,29 CHESTER AVE,CHELSEA,MA,
2682,29 CHESTER AVE; 77-79 SHAWMUT ST,CHELSEA,MA,
2683,269 WASHINGTON AVE,CHELSEA,MA,
2684,128 COTTAGE ST,CHELSEA,MA,
2685,110 CYPRESS ST,BROOKLINE,MA,
2686, 233 CHESTNUT ST,CHELSEA,MA,
2687, 47 WASHINGTON ST,CHELSEA,MA,
2688,156 SHAWMUT ST,CHELSEA,MA,
2689,"156 SHAWMUT ST, 233 CHESTNUT ST, 47 WASHINGTON ST",CHELSEA,MA,
2690, 52 SHURTLEFF ST,CHELSEA,MA,
2691, 56 SHURTLEFF ST,CHELSEA,MA,
2692,18 WATTS ST,CHELSEA,MA,
2693,54 SHURTLEFF ST,CHELSEA,MA,
2694,90 SHAWMUT,CHELSEA,MA,
2695,"90 SHAWMUT, 18 WATTS ST, 52-56 SHURTLEFF ST",CHELSEA,MA,
2696,WASHINGTON ST,NEWTON,MA,
2697,145 PEARL ST,CHELSEA,MA,
2698,68 RIVER ST,ACTON,MA,
2699,52-54 WYMAN ST,NEWTON,MA,
2700,72 EAST MAIN ST,MERRIMAC,MA,
2701,193 ELM ST,NORTH READING,MA,
2702,2001 FALLS BLVD,QUINCY,MA,
2703,405 ALEWIFE BROOK PKWY,SOMERVILLE,MA,
2704,30 WATER ST,ATTLEBORO,MA,
2705,7 & 9 COMMERCIAL STREET (FKA 1265 RT 28),YARMOUTH,MA,
2706,909 WASHINGTON ST,NORWOOD,MA,
2707,911 WASHINGTON ST,NORWOOD,MA,
2708,693 MAIN ST,AMHERST,MA,
2709,33 KELLOGG AVE,AMHERST,MA,
2710,15 STONIA DR,CHICOPEE,MA,
2711,1326 MEMORIAL DR,CHICOPEE,MA,
2712,"44-60,80-108,198-210 MEETINGHOUSE,43-57 MARSHALL,630-660 MEADOW,1-121 ELMER,7-138",CHICOPEE,MA,
2713,630 CHICOPEE ST,CHICOPEE,MA,
2714,335-359 E MAIN ST /4-52 BENOIT CR,CHICOPEE,MA,
2715,400 BRITTON ST,CHICOPEE,MA,
2716,* CONSERVATION WAY,STOUGHTON,MA,
2717,243 PAGE ST,STOUGHTON,MA,
2718,BUCKLEY RD,STOUGHTON,MA,
2719,870 HARTFORD TURNPIKE,SHREWSBURY,MA,
2720,"1-36 ROBINSON,  1-40 GROCKI, 156-180 MEETINGHOUSE",CHICOPEE,MA,
2721,9 CHESTNUT ST,AMHERST,MA,
2722,2-108 PELQUIN DR,CHICOPEE,MA,
2723,2ND AVE,WAREHAM,MA,
2724,7 VALLEY VIEW CT,CHICOPEE,MA,
2725,226 EAST MAIN ST,CHICOPEE,MA,
2726,61-65 MAPLE ST,CHICOPEE,MA,
2727,50 ALGONQUIN ST/CASINO AVE,CHICOPEE,MA,
2728,5 & 7 SPRINGFIELD ST (1 SPRINGFIELD PER MHFA),CHICOPEE,MA,
2729,48 MIDDLESEX TURNPIKE,BEDFORD,MA,
2730,"449 & 459 OLD MILL ROAD, OSTERVILLE",BARNSTABLE,MA,
2731,4 MOUNT PLEASANT ST,BILLERICA,MA,
2732,795R BOSTON RD,BILLERICA,MA,
2733,14-16 CHARLES ST,CHICOPEE,MA,
2734,590 FRONT STREET & 21 CYMAN DR,CHICOPEE,MA,
2735,159 ALLEN ST,BILLERICA,MA,
2736,250 ELM ST,DEDHAM,MA,
2737,135 - 137 CONCORD RD,WESTFORD,MA,
2738,"5, 12, 18, 24 DURKEE LN",WESTFORD,MA,
2739,136-144 CABOT ST,CHICOPEE,MA,
2740,132 EAST MAIN ST,CHICOPEE,MA,
2741,23 LEANNE WAY,FRANKLIN,MA,
2742,2 COMMERCIAL DR,LAKEVILLE,MA,
2743,345 GRANBY RD,CHICOPEE,MA,
2744,58 SPENCER RD,BOXBORO,MA,
2745,2-4  SPRINGFIELD ST,CHICOPEE,MA,
2746,90 MCKINSTRY AVE,CHICOPEE,MA,
2747,893 MAIN ST,BOLTON,MA,
2748,65 BROADWAY,CHICOPEE,MA,
2749,75 WALNUT ST,PEABODY,MA,
2750, 553 GREAT ROAD REAR,ACTON,MA,
2751, 555 GREAT ROAD REAR,ACTON,MA,
2752, 557 GREAT ROAD REAR,ACTON,MA,
2753, 80 NAGOG PARK,ACTON,MA,
2754,551 GREAT ROAD REAR,ACTON,MA,
2755,94 MAIN ST,GROVELAND,MA,
2756,29 SWIFTS BEACH RD,WAREHAM,MA,
2757,2701 CRANBERRY HIGHWAY,WAREHAM,MA,
2758,32-36 CHESTNUT CT,AMHERST,MA,
2759,556 SPARHAWK ST,AMESBURY,MA,
2760,69-73 MCKINSTRY AVE,CHICOPEE,MA,
2761,37-39 MILLYARD ST,AMESBURY,MA,
2762,561 SHERIDAN ST,CHICOPEE,MA,
2763,912-916 CHICOPEE ST,CHICOPEE,MA,
2764,"1-90 LAKESIDE AVENUE, 60-66 FITCH RD",CLINTON,MA,
2765,1-55 FITCH ROAD & 89-107 WOODLAWN ST,CLINTON,MA,
2766,309 CHURCH ST,CLINTON,MA,
2767,271 CHESTNUT ST,CLINTON,MA,
2768,367 WATER ST,CLINTON,MA,
2769,137-139 PLEASANT ST,CLINTON,MA,
2770,40 WALNUT ST,CLINTON,MA,
2771,25 POND ST/36 HIGH ST,AMESBURY,MA,
2772,25 CEDAR ST,AMESBURY,MA,
2773,1422 PINE ST--PARCEL 5,DIGHTON,MA,
2774,224 SAM TURNER RD,FALMOUTH,MA,
2775,1 COOLIDGE PL,CLINTON,MA,
2776,53 CARRIAGE SHOP RD,FALMOUTH,MA,
2777,24 & 32 WATER ST,CLINTON,MA,
2778,60 ELM ST,COHASSET,MA,
2779,534 NORTH RD,SUDBURY,MA,
2780,84 ABORN ST,PEABODY,MA,
2781,74 ELM ST,COHASSET,MA,
2782,59 HUDSON ST,NORTHBORO,MA,
2783,120 MT AUBURN ST,WATERTOWN,MA,
2784,291 REVERE ST,REVERE,MA,
2785,27-35 COMMONWEALTH AVE,NEWTON,MA,
2786,"20 EDGERTON DRIVE, NORTH FALMOUTH",FALMOUTH,MA,
2787,72 ELM ST,COHASSET,MA,
2788,2217 WASHINGTON ST,HOLLISTON,MA,
2789,4 OXBOW RD,FALMOUTH,MA,
2790,63 CENTRAL ST,NORTH READING,MA,
2791,1-8 PILGRIM RD,NORTH READING,MA,
2792,50 MT VERNON ST,NORTH READING,MA,
2793,21 CROSSWAY (122 HIGH ST),LEE,MA,
2794,1596 ANDOVER ST,TEWKSBURY,MA,
2795,1177 SHAWSHEEN RD,TEWKSBURY,MA,
2796,401 WEST CENTER ST,WEST BRIDGEWATER,MA,
2797,* CAPTIAN CARLSON WAY,WEST BRIDGEWATER,MA,
2798,117 SUMMER ST,MALDEN,MA,
2799,797 HIGHLAND AVE,NEEDHAM,MA,
2800,231 SALEM ST,READING,MA,
2801,1 TECHNOLOGY DR,CHELMSFORD,MA,
2802,147 ROBIN HILL RD,CHELMSFORD,MA,
2803,262 LITTLETON RD,CHELMSFORD,MA,
2804,264 LITTLETON RD,CHELMSFORD,MA,
2805,67 PRINCETON ST,CHELMSFORD,MA,
2806,267-279 WALDEN & GROVE ST,CONCORD,MA,
2807,51 BALDWIN RD,BILLERICA,MA,
2808,* DAVENPORT AVE,CANTON,MA,
2809,45 RANTOUL ST,BEVERLY,MA,
2810,239 HUDSON ST,NORTHBORO,MA,
2811,809 BOSTON POST RD,WESTON,MA,
2812,680 SOUTH AVE,WESTON,MA,
2813,34 EVERETT ST,CONCORD,MA,
2814,450 MAIN ST,STURBRIDGE,MA,
2815,615 NASHUA RD,DRACUT,MA,
2816,474 MAMMOTH RD,DRACUT,MA,
2817,780 NASHUA RD,DRACUT,MA,
2818,148 EDGARTOWN/VH RD,OAK BLUFFS,MA,
2819,31 WINTER ST,QUINCY,MA,
2820,"42 OLD BRIDGE RD, BUZZARDS BAY",BOURNE,MA,
2821,40 BRATTLE ST,ARLINGTON,MA,
2822,1016 MASS AVE,ARLINGTON,MA,
2823,115 STOW ST,CONCORD,MA,
2824,325 CABOT ST,BEVERLY,MA,
2825,160 PLAYSTEAD RD,MEDFORD,MA,
2826,50 CHELMSFORD RD,WESTFORD,MA,
2827,282 THOREAU ST,CONCORD,MA,
2828,303 SUMNER ST,ABINGTON,MA,
2829,27 THE HOLLOW,AMHERST,MA,
2830,22 WEST ST,CONCORD,MA,
2831,58 STOW ST,CONCORD,MA,
2832,293 HIGH ST,DALTON,MA,
2833,600 MAIN ST,DALTON,MA,
2834,14 STONE ST,DANVERS,MA,
2835,1-36 RAND CR,DANVERS,MA,
2836,110 COLLINS ST,DANVERS,MA,
2837,11 RICE ST,DANVERS,MA,
2838,80 MAPLE,DANVERS,MA,
2839,PERRY TR,DANVERS,MA,
2840,37 RUSSELL ST,MARLBORO,MA,
2841,260 MAIN ST,MALDEN,MA,
2842, 156 BOYLSTON ST,BROOKLINE,MA,
2843,154 BOYLSTON ST,BROOKLINE,MA,
2844,188 TYLER ST,METHUEN,MA,
2845,* REBECCA WAY,METHUEN,MA,
2846,95 HOLTEN ST,DANVERS,MA,
2847,67 POPLAR ST,DANVERS,MA,
2848,10 WATER ST,DANVERS,MA,
2849,11 PORTER ST,DANVERS,MA,
2850, 21 SUMMER ST,DANVERS,MA,
2851,9 SUMMER ST,DANVERS,MA,
2852,180 NEWBURY ST,DANVERS,MA,
2853,2 ANDERSON WAY,DARTMOUTH,MA,
2854,26 SEABREEZE DR; DARTMOUTH & SOLEMAR,DARTMOUTH,MA,
2855,26 SEABREEZE DR; 1-24 SUN & SEA DR,DARTMOUTH,MA,
2856,HIGH ST & O'BRIEN WAY,DEDHAM,MA,
2857,VETERANS ROAD/ OAKLAND,DEDHAM,MA,
2858,PARKER STAPLES RD,DEDHAM,MA,
2859,PARKWAY CT,DEDHAM,MA,
2860,DOGGETT CR,DEDHAM,MA,
2861,O'NEIL DR,DEDHAM,MA,
2862,29 HITCHENS DR,DEDHAM,MA,
2863,735 WASHINGTON ST,DEDHAM,MA,
2864,8 CLIPPER LN,DENNIS,MA,
2865,167 CENTER ST,DENNIS,MA,
2866,226 OLD BASS RIVER RD,DENNIS,MA,
2867,109 UPPER COUNTY CENTER,DENNIS,MA,
2868,206-224 (-236?) MAIN ST,DENNIS,MA,
2869,428 MAIN ST (HARBORSIDE),DENNIS,MA,
2870,129 MERRIMAC ST,NEWBURYPORT,MA,
2871,197 ELM ST,SALISBURY,MA,
2872,50 HATHORNE AVE,DANVERS,MA,
2873,17-19 FAYETTE PL,TAUNTON,MA,
2874,6 OTIS PARK DR,BOURNE,MA,
2875,9 NIRVANA DR,SAUGUS,MA,
2876,142 PLEASANT VALLEY ST,METHUEN,MA,
2877,16 WILLOW ST,MELROSE,MA,
2878,300 LINCOLN AVE,DIGHTON,MA,
2879,1295 SOMERSET AVE,DIGHTON,MA,
2880,1020 SOMERSET AVE,DIGHTON,MA,
2881,321 SPEEN ST,NATICK,MA,
2882,22 CHARLES ST,MALDEN,MA,
2883,"34, 36, 38 SANDY POND RD",GROTON,MA,
2884,139 PROSPECT ST,ACTON,MA,
2885,159 PROSPECT ST,ACTON,MA,
2886,214 CENTRAL ST,ACTON,MA,
2887,28 WILLOW ST,ACTON,MA,
2888,26 NORTH ST,DOUGLAS,MA,
2889,2239 IYANOUGH RD,BARNSTABLE,MA,
2890,"16-18, 38-44 WALNUT ST",HAVERHILL,MA,
2891,2231 MEETINGHOUSE RD,BARNSTABLE,MA,
2892,182 WALNUT ST,WELLESLEY,MA,
2893,13 WEST ST,DOUGLAS,MA,
2894, 2-8 CAMERON AVE,CAMBRIDGE,MA,
2895,2393-2401 MASS AVE,CAMBRIDGE,MA,
2896,54 HASTING ST,WELLESLEY,MA,
2897,56 HASTING ST,WELLESLEY,MA,
2898,58 HASTING ST,WELLESLEY,MA,
2899,60 HASTING ST,WELLESLEY,MA,
2900,62 HASTING ST,WELLESLEY,MA,
2901,64 HASTING ST,WELLESLEY,MA,
2902,66 HASTING ST,WELLESLEY,MA,
2903,874 WORCESTER ST,WELLESLEY,MA,
2904,878 WORCESTER ST,WELLESLEY,MA,
2905,14 LEBLANC,IPSWICH,MA,
2906, 64 BAKER ST,FOXBORO,MA,
2907, 68 BAKER ST,FOXBORO,MA,
2908,56 BAKER ST,FOXBORO,MA,
2909,"56, 64, & 68 BAKER ST",FOXBORO,MA,
2910,361 NORWOOD ST,SHARON,MA,
2911,49 MOUNT PROSPECT ST,BRIDGEWATER,MA,
2912,48 DENVER ST,SAUGUS,MA,
2913,82 VIRGINIA RD,LINCOLN,MA,
2914,61 INNSBRUCK WAY,FRANKLIN,MA,
2915,555 PLEASANT ST,WATERTOWN,MA,
2916,34 POMEROY LN,AMHERST,MA,
2917,971 MAMMOTH RD,DRACUT,MA,
2918,6 AMARANTH PL,MEDFORD,MA,
2919,25 HOWARD ST,CAMBRIDGE,MA,
2920,1 MARCELLA ST,CAMBRIDGE,MA,
2921,400 TECHNOLOGY CENTER DR,STOUGHTON,MA,
2922,901 MAMMOTH RD,DRACUT,MA,
2923,OFF PANTHER WAY,FRANKLIN,MA,
2924,36 HAVERHILL RD,AMESBURY,MA,
2925,1 RESERVE WAY,BURLINGTON,MA,
2926,14 WHEELER RD,BURLINGTON,MA,
2927,2 RESERVE WAY,BURLINGTON,MA,
2928,3 RESERVE WAY,BURLINGTON,MA,
2929,4 RESERVE WAY,BURLINGTON,MA,
2930,4 WHEELER RD,BURLINGTON,MA,
2931,46 SEVEN SPRINGS LN,BURLINGTON,MA,
2932,48 SEVEN SPRINGS LN,BURLINGTON,MA,
2933,5 RESERVE WAY,BURLINGTON,MA,
2934,50 SEVEN SPRINGS LN,BURLINGTON,MA,
2935,270 NORTH MAIN ST,MANSFIELD,MA,
2936,* 3 RIVERS DR,KINGSTON,MA,
2937,22-34 NEW SOUTH ST,NORTHAMPTON,MA,
2938,602-606 ESSEX ST,HAMILTON,MA,
2939,1-16 CAPEN CT,SOMERVILLE,MA,
2940,109 GILMAN ST,SOMERVILLE,MA,
2941,836 ROUTE 28,HARWICH,MA,
2942,17 & 19 ROBERT LN,HARWICH,MA,
2943,1 CORDAVILLE RD,SOUTHBORO,MA,
2944,3 PROPRIETORS DR,MARSHFIELD,MA,
2945,1787 LAKEVIEW AVE,DRACUT,MA,
2946,* WIMBLEDON XING,DRACUT,MA,
2947,22 JOSHUA PL,DUDLEY,MA,
2948,107 SCHOFIELD AVE,DUDLEY,MA,
2949,7 OAKLAND ST,LEXINGTON,MA,
2950, 110 COUNTRY RD,IPSWICH,MA,
2951, 112 COUNTRY RD,IPSWICH,MA,
2952,108 COUNTRY RD,IPSWICH,MA,
2953,108-112 COUNTY RD,IPSWICH,MA,
2954,59 CHESTNUT ST,DUXBURY,MA,
2955,1000 TAYLOR POND LN,BEDFORD,MA,
2956,4105 SUMMES CIR,ARLINGTON,MA,
2957,23 & 45 UNION ST,EASTON,MA,
2958,10 ISLAND HILL AVE,MELROSE,MA,
2959,75 MERRY AVE,DUXBURY,MA,
2960,30 STAGECOACH RD,STOUGHTON,MA,
2961,76 CLARK ST,FRAMINGHAM,MA,
2962,68 CENTRAL AVE,MEDFORD,MA,
2963,226 SOUTH MAIN ST & 61 ROCKLAND AVE,NATICK,MA,
2964,8 GRANT ST,NATICK,MA,
2965,6 OLD COUNTY RD,SUDBURY,MA,
2966,30 TREMONT ST,DUXBURY,MA,
2967,190 BLACK BIRCH DR,WRENTHAM,MA,
2968,14TH AVE,WAREHAM,MA,
2969,"5,6,23,24,52,53 RIDDELL RD",EAST BRIDGEWATER,MA,
2970,1535 MAIN ST,TEWKSBURY,MA,
2971,79 MAPLE RD,TEWKSBURY,MA,
2972,1360 MAIN ST,TEWKSBURY,MA,
2973,"64,65,76,77,88,89 RIDDELL RD",EAST BRIDGEWATER,MA,
2974,127-129 NEWLAND ST,NORTON,MA,
2975,* MARINERS DR,MARSHFIELD,MA,
2976,34-44 PROSPECT ST,EAST BRIDGEWATER,MA,
2977,82 QUARRY HILL,EAST LONGMEADOW,MA,
2978,610 REAR SALEM ST,WAKEFIELD,MA,
2979,101-109 HOPKINS ST,WAKEFIELD,MA,
2980,PADDOCK LN,BOXBORO,MA,
2981,1 HARVEST CIR,LINCOLN,MA,
2982,32 SANDY PINE RD,TEMPLETON,MA,
2983,391 PLEASANT ST,MELROSE,MA,
2984,29 HUDSON RD,SUDBURY,MA,
2985,"275, 289, 295, 303 BOSTON POST RD",SUDBURY,MA,
2986,51 HOSPITAL RD,TEMPLETON,MA,
2987,45 CHURCH ST,WESTON,MA,
2988,155 LAKE ST,WILMINGTON,MA,
2989,75 PLEASANT ST,EAST LONGMEADOW,MA,
2990,468 WEST ST,READING,MA,
2991,27 ST JAMES AVE,NORWOOD,MA,
2992,809-815 MAIN ST,WAREHAM,MA,
2993,49 EDMANDS RD,FRAMINGHAM,MA,
2994,396 STILL RIVER RD,BOLTON,MA,
2995,385 REAR BROADWAY,LYNNFIELD,MA,
2996,34 LOWER WESTFIELD RD,HOLYOKE,MA,
2997,19 SHEILA AVE,CHELMSFORD,MA,
2998,110 SOMERS RD,EAST LONGMEADOW,MA,
2999,294 CODMAN HILL RD,BOXBORO,MA,
3000,53 GLENDALE RD,EAST LONGMEADOW,MA,
3001,* CINNAMON RIDGE CIR,MIDDLEBORO,MA,
3002,1163 MAIN ST,WALTHAM,MA,
3003,460 MYSTIC AVE,SOMERVILLE,MA,
3004,400 FOXBOROUGH BLVD,FOXBORO,MA,
3005,100 LINCOL ST,DUXBURY,MA,
3006,349 LINCOLN ST,HINGHAM,MA,
3007,951 N BEDFORD ST,EAST BRIDGEWATER,MA,
3008,683-687 MAIN ST,AMHERST,MA,
3009,1001 & L-2 TURNPIKE ST,NORTH ANDOVER,MA,
3010,75 PARK ST & 290 OSGOOD ST,NORTH ANDOVER,MA,
3011,91 HIGHLAND AVE,TOWNSEND,MA,
3012,14 APPLE DR,TOWNSEND,MA,
3013,48 OLD POWDERMILL RD,CONCORD,MA,
3014,92 NORTH MAIN ST,WEST BOYLSTON,MA,
3015,OCEAN ST,MARSHFIELD,MA,
3016,54 BEACH RD,SALISBURY,MA,
3017,840 WESTHAMPTON RD,NORTHAMPTON,MA,
3018,371 COMMONWEALTH RD,WAYLAND,MA,
3019,INDEPENDENCE LN,ASHLAND,MA,
3020,68 CHURCH ST,WARE,MA,
3021,100 LOWELL RD,NORTH READING,MA,
3022,2880 CRANBERRY HIGHWAY,WAREHAM,MA,
3023,12/21 PINE ST,FALMOUTH,MA,
3024,637 GIFFORD ST,FALMOUTH,MA,
3025,788 LIVINGSTON ST,TEWKSBURY,MA,
3026,770 LIVINGSTON ST,TEWKSBURY,MA,
3027,1600 BEACON ST,BROOKLINE,MA,
3028,885 STATE HIGHWAY,EASTHAM,MA,
3029,5 DRUMMER RD,ACTON,MA,
3030,2-4-6-8 FOLGER AVE,NANTUCKET,MA,
3031,15-19 RUGGED ROAD & 6-8 SCOTTS WAY,NANTUCKET,MA,
3032,199-209 COLUMBIA ST,CAMBRIDGE,MA,
3033,737 MAIN ST,ACTON,MA,
3034,741 MAIN ST,ACTON,MA,
3035,10 WAMPUS AVE,ACTON,MA,
3036,11 WAMPUS AVE,ACTON,MA,
3037,12 WAMPUS AVE,ACTON,MA,
3038,* CHESTNUT W,RANDOLPH,MA,
3039,* GEORGE H GILLESPIE WAY,ABINGTON,MA,
3040,145 HANCOCK ST,BRAINTREE,MA,
3041,25 STAGECOACH RD,CANTON,MA,
3042,24 VINE ST,MELROSE,MA,
3043,5960 STATE HIGHWAY,EASTHAM,MA,
3044,300 SECOND AVE,NEEDHAM,MA,
3045,89 OXBOW RD/TROUT BROOK RD,WAYLAND,MA,
3046,336 COMMONWEALTH RD,WAYLAND,MA,
3047,320 STEVENS ST,BARNSTABLE,MA,
3048,123 UNION ST,BRIDGEWATER,MA,
3049,90 & 138 TEATICKET HIGHWAY,FALMOUTH,MA,
3050,24 BEAL ST,HINGHAM,MA,
3051,62 PLEASANT ST,AYER,MA,
3052,* LONGVIEW CIR,AYER,MA,
3053,10 CHARNSTAFFE LN,BILLERICA,MA,
3054,24 & 26 PARK ST,WESTBORO,MA,
3055,356 WASHINGTON ST,QUINCY,MA,
3056,20 HOLMES ST,QUINCY,MA,
3057,17 ELM ST,QUINCY,MA,
3058,14 STRAWBERRY HILL RD,CONCORD,MA,
3059,93 CANAL ST,SOUTH HADLEY,MA,
3060,118-120 MAIN ST,WEBSTER,MA,
3061,60 LAKE ST,WEBSTER,MA,
3062,47 MASON ST,FALL RIVER,MA,
3063,818 MIDDLE ST,FALL RIVER,MA,
3064,15 LIBERTY ST,EASTHAMPTON,MA,
3065,615 MAIN ST,BARNSTABLE,MA,
3066,8 MAIN ST,CHELMSFORD,MA,
3067,OFF SPRING ST AND LEGION DR,HANOVER,MA,
3068,442 MASSACHUSETTS AVE,ACTON,MA,
3069,50 PALMER ST,SALEM,MA,
3070,201-207 COLE AVE,WILLIAMSTOWN,MA,
3071, 11 PIERCE ST,ARLINGTON,MA,
3072, 13 PIERCE ST,ARLINGTON,MA,
3073,34 FOREST ST,ARLINGTON,MA,
3074,34 FOREST ST/11-13 PIERCE ST,ARLINGTON,MA,
3075,339 GIFFORD ST,FALMOUTH,MA,
3076,391 MAIN ST,EASTHAMPTON,MA,
3077,1779 CENTRAL ST,STOUGHTON,MA,
3078,75 ISLAND ST,STOUGHTON,MA,
3079,30 CHESTNUT ST,FOXBORO,MA,
3080,27-29 MILL ST,DENNIS,MA,
3081,79 HOLLIS ST,HOLLISTON,MA,
3082,108 EVERETT ST,EASTHAMPTON,MA,
3083,37 YOUNGS RD,LUNENBURG,MA,
3084,15 LITTLETON RD,HARVARD,MA,
3085,67 COUNTY ST,DOVER,MA,
3086,534 MAIN ST,MELROSE,MA,
3087,75 OLIVER ST,EASTHAMPTON,MA,
3088,353 HIGHLAND ST/GARRETT WAY,HOLLISTON,MA,
3089,99 PARKER ST,ACTON,MA,
3090,* GREY WOLF DR,FRANKLIN,MA,
3091,OFF SOUTH ST,CARLISLE,MA,
3092,132 CHIEF JUSTICE CUSHING HWY,COHASSET,MA,
3093,75 SOUTH MAIN ST,SHARON,MA,
3094,7 DEWEY ST,NATICK,MA,
3095,398 FOUNDRY ST,EASTON,MA,
3096,1-12 MAYHEW CT,HOPKINTON,MA,
3097,35 MAIN STREET EXTENSION,HARWICH,MA,
3098,38 LOWER WESTFIELD RD,HOLYOKE,MA,
